time,theta_m,theta_D_joint,theta_P_joint,theta_M_joint,pwm
0.09100000000000007,113.835349184443,55.98459795956214,0.0,0.0,420
0.09200000000000007,115.04981504476923,56.581876251525856,0.0,0.0,420
0.09300000000000007,116.26379511875132,57.17891563217278,0.0,0.0,420
0.09400000000000007,117.47728960070381,57.77571619706746,0.0,0.0,420
0.09500000000000007,118.69029868486352,58.37227804173616,0.0,0.0,420
0.09600000000000007,119.90282256538958,58.96860126166702,0.0,0.0,420
0.09700000000000007,121.11486143636344,59.56468595230989,0.0,0.0,420
0.09800000000000007,122.3264154917889,60.160532209076514,0.0,0.0,420
0.09900000000000007,123.53748492559217,60.756140127340416,0.0,0.0,420
0.10000000000000007,124.74806993162191,61.351509802437015,0.0,0.0,420
0.10100000000000008,125.95817070364927,61.94664132966358,0.0,0.0,420
0.10200000000000008,127.16778743536781,62.54153480427925,0.0,0.0,420
0.10300000000000008,128.37692032039368,63.13619032150509,0.0,0.0,420
0.10400000000000008,129.58556955226553,63.73060797652404,0.0,0.0,420
0.10500000000000008,130.7937353244446,64.32478786448097,0.0,0.0,420
0.10600000000000008,132.00141783031484,64.91873008048272,0.0,0.0,420
0.10700000000000008,133.2086172631827,65.51243471959806,0.0,0.0,420
0.10800000000000008,134.41533381627744,66.10590187685776,0.0,0.0,420
0.10900000000000008,135.62156768275094,66.69913164725456,0.0,0.0,420
0.11000000000000008,136.82731905567783,67.2921241257432,0.0,0.0,420
0.11100000000000008,138.03258812805555,67.88487940724045,0.0,0.0,420
0.11200000000000009,139.23737509280434,68.4773975866251,0.0,0.0,420
0.11300000000000009,140.4416801427672,69.06967875873798,0.0,0.0,420
0.11400000000000009,141.6455034707101,69.66172301838203,0.0,0.0,420
0.11500000000000009,142.84884526932183,70.25353046032221,0.0,0.0,420
0.11600000000000009,144.0517057312141,70.84510117928563,0.0,0.0,420
0.11700000000000009,145.2540850489216,71.43643526996146,0.0,0.0,420
0.11800000000000009,146.45598341490205,72.0,0.02153208265464475,0.0,420
0.11900000000000009,147.6574010215361,72.0,0.4836157775138931,0.0,420
0.12000000000000009,148.85833806112748,72.0,0.9455146388951945,0.0,420
0.1210000000000001,150.05879472590303,72.0,1.4072287407319422,0.0,420
0.1220000000000001,151.25877120801266,72.0,1.8687581569279546,0.0,420
0.1230000000000001,152.45826769952944,72.0,2.3301029613574857,0.0,420
0.1240000000000001,153.65728439244964,72.0,2.791263227865256,0.0,420
0.12500000000000008,154.85582147869266,72.0,3.2522390302664186,0.0,420
0.12600000000000008,156.05387915010118,72.0,3.713030442346614,0.0,420
0.12700000000000009,157.25145759844114,72.0,4.173637537861984,0.0,420
0.12800000000000009,158.44855701540175,72.0,4.634060390539146,0.0,420
0.1290000000000001,159.6451775925956,72.0,5.094299074075234,0.0,420
0.1300000000000001,160.84131952155855,72.0,5.5543536621379115,0.0,420
0.1310000000000001,162.03698299374994,72.0,6.014224228365367,0.0,420
0.1320000000000001,163.23216820055245,72.0,6.473910846366333,0.0,420
0.1330000000000001,164.42687533327222,72.0,6.933413589720093,0.0,420
0.1340000000000001,165.6211045831389,72.0,7.392732531976506,0.0,420
0.1350000000000001,166.81485614130565,72.0,7.85186774665603,0.0,420
0.1360000000000001,168.00813019884913,72.0,8.310819307249677,0.0,420
0.1370000000000001,169.20092694676958,72.0,8.769587287219082,0.0,420
0.1380000000000001,170.39324657599087,72.0,9.228171759996497,0.0,420
0.1390000000000001,171.58508927736048,72.0,9.68657279898481,0.0,420
0.1400000000000001,172.77645524164953,72.0,10.144790477557521,0.0,420
0.1410000000000001,173.96734465955288,72.0,10.602824869058805,0.0,420
0.1420000000000001,175.15775772168905,72.0,11.060676046803493,0.0,420
0.1430000000000001,176.34769461860037,72.0,11.518344084077073,0.0,420
0.1440000000000001,177.53715554075293,72.0,11.975829054135756,0.0,420
0.1450000000000001,178.72614067853664,72.0,12.43313103020641,0.0,420
0.1460000000000001,179.9146502222652,72.0,12.890250085486633,0.0,420
0.1470000000000001,181.1026843621763,72.0,13.347186293144734,0.0,420
0.1480000000000001,182.2902432884314,72.0,13.80393972631978,0.0,420
0.1490000000000001,183.47732719111605,72.0,14.260510458121566,0.0,420
0.1500000000000001,184.6639362602396,72.0,14.716898561630627,0.0,420
0.1510000000000001,185.85007068573552,72.0,15.173104109898285,0.0,420
0.1520000000000001,187.03573065746122,72.0,15.629127175946632,0.0,420
0.1530000000000001,188.22091636519824,72.0,16.084967832768566,0.0,420
0.1540000000000001,189.40562799865216,72.0,16.540626153327768,0.0,420
0.1550000000000001,190.5898657474527,72.0,16.99610221055875,0.0,420
0.1560000000000001,191.77362980115373,72.0,17.45139607736683,0.0,420
0.1570000000000001,192.95692034923326,72.0,17.90650782662819,0.0,420
0.1580000000000001,194.13973758109356,72.0,18.361437531189843,0.0,420
0.1590000000000001,195.32208168606113,72.0,18.816185263869677,0.0,420
0.16000000000000011,196.5039528533867,72.0,19.270751097456433,0.0,420
0.16100000000000012,197.68535127224533,72.0,19.725135104709754,0.0,420
0.16200000000000012,198.86627713173644,72.0,20.179337358360183,0.0,420
0.16300000000000012,200.04673062088375,72.0,20.63335793110915,0.0,420
0.16400000000000012,201.2267119286354,72.0,21.08719689562901,0.0,420
0.16500000000000012,202.40622124386397,72.0,21.54085432456307,0.0,420
0.16600000000000012,203.58525875536643,72.0,21.99433029052556,0.0,420
0.16700000000000012,204.76382465186427,72.0,22.447624866101652,0.0,420
0.16800000000000012,205.94191912200353,72.0,22.900738123847518,0.0,420
0.16900000000000012,207.11954235435473,72.0,23.353670136290294,0.0,420
0.17000000000000012,208.296694537413,72.0,23.80642097592809,0.0,420
0.17100000000000012,209.47337585959804,72.0,24.258990715230027,0.0,420
0.17200000000000013,210.6495865092542,72.0,24.711379426636242,0.0,420
0.17300000000000013,211.82532667465048,72.0,25.163587182557887,0.0,420
0.17400000000000013,213.00059654398063,72.0,25.615614055377183,0.0,420
0.17500000000000013,214.17539630536305,72.0,26.067460117447336,0.0,420
0.17600000000000013,215.3497261468409,72.0,26.51912544109267,0.0,420
0.17700000000000013,216.52358625638217,72.0,26.970610098608535,0.0,420
0.17800000000000013,217.69697682187962,72.0,27.421914162261405,0.0,420
0.17900000000000013,218.86989803115085,72.0,27.873037704288805,0.0,420
0.18000000000000013,220.0423500719384,72.0,28.323980796899388,0.0,420
0.18100000000000013,221.2143331319096,72.0,28.774743512272934,0.0,420
0.18200000000000013,222.38584739865684,72.0,29.22532592256033,0.0,420
0.18300000000000013,223.5568930596974,72.0,29.675728099883617,0.0,420
0.18400000000000014,224.7274703024735,72.0,30.125950116335975,0.0,420
0.18500000000000014,225.89757931435253,72.0,30.575992043981753,0.0,420
0.18600000000000014,227.06722028262678,72.0,31.025853954856462,0.0,420
0.18700000000000014,228.23639339451373,72.0,31.475535920966827,0.0,420
0.18800000000000014,229.40509883715592,72.0,31.92503801429075,0.0,420
0.18900000000000014,230.57333679762104,72.0,32.37436030677734,0.0,420
0.19000000000000014,231.74110746290202,72.0,32.823502870346935,0.0,420
0.19100000000000014,232.90841101991685,72.0,33.27246577689111,0.0,420
0.19200000000000014,234.07524765550892,72.0,33.721249098272665,0.0,420
0.19300000000000014,235.24161755644673,72.0,34.16985290632567,0.0,420
0.19400000000000014,236.40752090942416,72.0,34.61827727285546,0.0,420
0.19500000000000015,237.5729579010604,72.0,35.066522269638625,0.0,420
0.19600000000000015,238.73792871789996,72.0,35.51458796842307,0.0,420
0.19700000000000015,239.9024335464128,72.0,35.962474440928005,0.0,420
0.19800000000000015,241.06647257299423,72.0,36.410181758843954,0.0,420
0.19900000000000015,242.23004598396506,72.0,36.85770999383272,0.0,420
0.20000000000000015,243.39315396557146,72.0,37.3050592175275,0.0,420
0.20100000000000015,244.5557967039852,72.0,37.75222950153278,0.0,420
0.20200000000000015,245.7179743853036,72.0,38.199220917424476,0.0,420
0.20300000000000015,246.87968719554948,72.0,38.64603353674981,0.0,420
0.20400000000000015,248.04093532067125,72.0,39.09266743102742,0.0,420
0.20500000000000015,249.201718946543,72.0,39.539122671747315,0.0,420
0.20600000000000016,250.3620382589644,72.0,39.98539933037093,0.0,420
0.20700000000000016,251.52189344366082,72.0,40.431497478331096,0.0,420
0.20800000000000016,252.68128468628333,72.0,40.877417187032066,0.0,420
0.20900000000000016,253.84021217240883,72.0,41.32315852784956,0.0,420
0.21000000000000016,254.99867608753982,72.0,41.768721572130715,0.0,420
0.21100000000000016,256.1566766171048,72.0,42.21410639119416,0.0,420
0.21200000000000016,257.3142139464579,72.0,42.659313056329985,0.0,420
0.21300000000000016,258.47128826087936,72.0,43.104341638799774,0.0,420
0.21400000000000016,259.627899745575,72.0,43.54919220983655,0.0,420
0.21500000000000016,260.78404858567677,72.0,43.99386484064493,0.0,420
0.21600000000000016,261.9397349662425,72.0,44.43835960240097,0.0,420
0.21700000000000016,263.094959072256,72.0,44.88267656625232,0.0,420
0.21800000000000017,264.2497210886271,72.0,45.32681580331812,0.0,420
0.21900000000000017,265.40402120019166,72.0,45.77077738468912,0.0,420
0.22000000000000017,266.5578595917116,72.0,46.21456138142754,0.0,420
0.22100000000000017,267.7112364478749,72.0,46.65816786456729,0.0,420
0.22200000000000017,268.86415195329573,72.0,47.10159690511375,0.0,420
0.22300000000000017,270.01660629251444,72.0,47.54484857404403,0.0,420
0.22400000000000017,271.1685996499974,72.0,47.9879229423067,0.0,420
0.22500000000000017,272.32013221013744,72.0,48.4308200808221,0.0,420
0.22600000000000017,273.4712041572534,72.0,48.87354006048209,0.0,420
0.22700000000000017,274.6218156755905,72.0,49.31608295215019,0.0,420
0.22800000000000017,275.77196694932024,72.0,49.75844882666164,0.0,420
0.22900000000000018,276.9216581625405,72.0,50.20063775482328,0.0,420
0.23000000000000018,278.0708894992755,72.0,50.642649807413676,0.0,420
0.23100000000000018,279.2196611434758,72.0,51.08448505518301,0.0,420
0.23200000000000018,280.3679732790184,72.0,51.526143568853236,0.0,420
0.23300000000000018,281.51582608970676,72.0,51.967625419118,0.0,420
0.23400000000000018,282.6632197592709,72.0,52.408930676642655,0.0,420
0.23500000000000018,283.81015447136724,72.0,52.850059412064326,0.0,420
0.23600000000000018,284.9566304095787,72.0,53.29101169599182,0.0,420
0.23700000000000018,286.1026477574149,72.0,53.73178759900573,0.0,420
0.23800000000000018,287.248206698312,72.0,54.172387191658466,0.0,420
0.23900000000000018,288.3933074156327,72.0,54.61281054447412,0.0,420
0.24000000000000019,289.53795009266645,72.0,55.05305772794864,0.0,420
0.2410000000000002,290.6821349126294,72.0,55.493128812549784,0.0,420
0.2420000000000002,291.82586205866437,72.0,55.933023868717086,0.0,420
0.2430000000000002,292.96913171384097,72.0,56.372742966861914,0.0,420
0.2440000000000002,294.11194406115544,72.0,56.81228617736748,0.0,420
0.2450000000000002,295.254299283531,72.0,57.251653570588864,0.0,420
0.2460000000000002,296.39619756381757,72.0,57.69084521685292,0.0,420
0.2470000000000002,297.53763908479203,72.0,58.129861186458484,0.0,420
0.2480000000000002,298.67862402915813,72.0,58.56870154967622,0.0,420
0.2490000000000002,299.8191525795465,72.0,59.00736637674867,0.0,420
0.25000000000000017,300.9592249185147,72.0,59.44585573789026,0.0,420
0.25100000000000017,302.09884122854726,72.0,59.884169703287405,0.0,420
0.25200000000000017,303.23800169205583,72.0,60.32230834309841,0.0,420
0.25300000000000017,304.376706491379,72.0,60.76027172745348,0.0,420
0.25400000000000017,305.5149558087825,72.0,61.19805992645481,0.0,420
0.25500000000000017,306.65274982645894,72.0,61.63567301017654,0.0,420
0.25600000000000017,307.7900887265284,72.0,62.073111048664785,0.0,420
0.2570000000000002,308.92697269103775,72.0,62.51037411193761,0.0,420
0.2580000000000002,310.06340190196136,72.0,62.94746226998515,0.0,420
0.2590000000000002,311.1993765412006,72.0,63.38437559276948,0.0,420
0.2600000000000002,312.33489679058414,72.0,63.82111415022469,0.0,420
0.2610000000000002,313.4699628318679,72.0,64.2576780122569,0.0,420
0.2620000000000002,314.60457484673515,72.0,64.69406724874429,0.0,420
0.2630000000000002,315.7387330167965,72.0,65.13028192953713,0.0,420
0.2640000000000002,316.8724375235898,72.0,65.56632212445763,0.0,420
0.2650000000000002,318.00568854858034,72.0,66.00218790330015,0.0,420
0.2660000000000002,319.13848627316094,72.0,66.43787933583113,0.0,420
0.2670000000000002,320.2708308786517,72.0,66.87339649178912,0.0,420
0.2680000000000002,321.4027225463002,72.0,67.3087394408847,0.0,420
0.2690000000000002,322.5341614572817,72.0,67.74390825280067,0.0,420
0.2700000000000002,323.6651477926988,72.0,68.17890299719186,0.0,420
0.2710000000000002,324.7956817335817,72.0,68.61372374368528,0.0,420
0.2720000000000002,325.9257634608883,72.0,69.04837056188012,0.0,420
0.2730000000000002,327.0553931555039,72.0,69.48284352134768,0.0,420
0.2740000000000002,328.1845709982417,72.0,69.91714269163144,0.0,420
0.2750000000000002,329.31329716984243,72.0,70.35126814224711,0.0,420
0.2760000000000002,330.44157185097447,72.0,70.7852199426825,0.0,420
0.2770000000000002,331.5693952222341,72.0,71.21899816239775,0.0,420
0.2780000000000002,332.69676746414524,72.0,71.65260287082512,0.0,420
0.2790000000000002,333.8236887571596,72.0,72.08603413736907,0.0,420
0.2800000000000002,334.9501592816567,72.0,72.51929203140642,0.0,420
0.2810000000000002,336.076179217944,72.0,72.95237662228617,0.0,420
0.2820000000000002,337.20174874625684,72.0,73.38528797932956,0.0,420
0.2830000000000002,338.32686804675836,72.0,73.81802617183016,0.0,420
0.2840000000000002,339.45153729953967,72.0,74.25059126905373,0.0,420
0.2850000000000002,340.5757566846199,72.0,74.68298334023844,0.0,420
0.2860000000000002,341.69952638194604,72.0,75.11520245459465,0.0,420
0.2870000000000002,342.82284657139326,72.0,75.54724868130512,0.0,420
0.2880000000000002,343.9457174327647,72.0,75.9791220895249,0.0,420
0.2890000000000002,345.0681391457916,72.0,76.41082274838139,0.0,420
0.2900000000000002,346.19011189013327,72.0,76.84235072697436,0.0,420
0.2910000000000002,347.3116358453772,72.0,77.27370609437587,0.0,420
0.2920000000000002,348.43271119103906,72.0,77.70488891963043,0.0,420
0.2930000000000002,349.55333810656265,72.0,78.13589927175487,0.0,420
0.2940000000000002,350.67351677132,72.0,78.56673721973847,0.0,420
0.2950000000000002,351.7932473646115,72.0,78.9974028325429,0.0,420
0.2960000000000002,352.91253006566563,72.0,79.42789617910218,0.0,420
0.2970000000000002,354.0313650536394,72.0,79.85821732832284,0.0,420
0.2980000000000002,355.14975250761796,72.0,80.28836634908383,0.0,420
0.2990000000000002,356.2676926066149,72.0,80.7183433102365,0.0,420
0.3000000000000002,357.38518552957225,72.0,81.14814828060473,0.0,420
0.3010000000000002,358.5022314553604,72.0,81.57778132898478,0.0,420
0.3020000000000002,359.61883056277827,72.0,82.0072425241455,0.0,420
0.3030000000000002,360.73498303055317,72.0,82.43653193482814,0.0,420
0.3040000000000002,361.850689037341,72.0,82.86564962974654,0.0,420
0.3050000000000002,362.96594876172605,72.0,83.29459567758697,0.0,420
0.3060000000000002,364.08076238222134,72.0,83.72337014700823,0.0,420
0.3070000000000002,365.19513007726846,72.0,84.15197310664173,0.0,420
0.3080000000000002,366.3090520252376,72.0,84.58040462509139,0.0,420
0.3090000000000002,367.4225284044275,72.0,85.00866477093366,0.0,420
0.3100000000000002,368.5355593930658,72.0,85.43675361271761,0.0,420
0.3110000000000002,369.6481451693086,72.0,85.86467121896486,0.0,420
0.3120000000000002,370.7602859112408,72.0,86.29241765816957,0.0,420
0.3130000000000002,371.87198179687636,72.0,86.71999299879862,0.0,420
0.3140000000000002,372.9832330041576,72.0,87.14739730929139,0.0,420
0.3150000000000002,374.09403971095594,72.0,87.57463065805999,0.0,420
0.3160000000000002,375.20440209507154,72.0,88.00169311348905,0.0,420
0.3170000000000002,376.3143203342335,72.0,88.42858474393599,0.0,420
0.3180000000000002,377.4237946060998,72.0,88.85530561773069,0.0,420
0.31900000000000023,378.53282508825737,72.0,89.0,0.2782880081990109,420
0.32000000000000023,379.6414119582221,72.0,89.0,0.6992703638818253,420
0.32100000000000023,380.7495553934388,72.0,89.0,1.1200843266223495,420
0.32200000000000023,381.8572555712814,72.0,89.0,1.540729963777775,420
0.32300000000000023,382.9645126690529,72.0,89.0,1.9612073426783343,420
0.32400000000000023,384.0713268639853,72.0,89.0,2.3815165306273407,420
0.32500000000000023,385.17769833323973,72.0,89.0,2.8016575949011697,420
0.32600000000000023,386.28362725390645,72.0,89.0,3.2216306027492942,420
0.32700000000000023,387.3891138030049,72.0,89.0,3.6414356213942707,420
0.32800000000000024,388.49415815748375,72.0,89.0,4.06107271803181,420
0.32900000000000024,389.59876049422076,72.0,89.0,4.480541959830685,420
0.33000000000000024,390.7029209900231,72.0,89.0,4.899843413932829,420
0.33100000000000024,391.8066398216271,72.0,89.0,5.318977147453331,420
0.33200000000000024,392.9099171656984,72.0,89.0,5.737943227480416,420
0.33300000000000024,394.0127531988321,72.0,89.0,6.15674172107551,420
0.33400000000000024,395.1151480975526,72.0,89.0,6.575372695273154,420
0.33500000000000024,396.2171020383136,72.0,89.0,6.993836217081128,420
0.33600000000000024,397.3186151974983,72.0,89.0,7.412132353480367,420
0.33700000000000024,398.41968775141936,72.0,89.0,7.83026117142508,420
0.33800000000000024,399.52031987631887,72.0,89.0,8.248222737842612,420
0.33900000000000025,400.62051174836836,72.0,89.0,8.666017119633569,420
0.34000000000000025,401.72026354366903,72.0,89.0,9.083644383671807,420
0.34100000000000025,402.81957543825155,72.0,89.0,9.501104596804396,420
0.34200000000000025,403.91844760807624,72.0,89.0,9.918397825851759,420
0.34300000000000025,405.016880229033,72.0,89.0,10.335524137607479,420
0.34400000000000025,406.1148734769414,72.0,89.0,10.752483598838525,420
0.34500000000000025,407.21242752755063,72.0,89.0,11.169276276285066,420
0.34600000000000025,408.3095425565396,72.0,89.0,11.585902236660635,420
0.34700000000000025,409.406218739517,72.0,89.0,12.002361546652045,420
0.34800000000000025,410.5024562520212,72.0,89.0,12.41865427291946,420
0.34900000000000025,411.5982552695204,72.0,89.0,12.834780482096367,420
0.35000000000000026,412.6936159674126,72.0,89.0,13.250740240789618,420
0.35100000000000026,413.78853852102566,72.0,89.0,13.666533615579384,420
0.35200000000000026,414.88302310561727,72.0,89.0,14.082160673019235,420
0.35300000000000026,415.97706989637504,72.0,89.0,14.4976214796361,420
0.35400000000000026,417.0706790684165,72.0,89.0,14.912916101930332,420
0.35500000000000026,418.1638507967892,72.0,89.0,15.32804460637564,420
0.35600000000000026,419.2565852564705,72.0,89.0,15.74300705941919,420
0.35700000000000026,420.3488826223679,72.0,89.0,16.157803527481498,420
0.35800000000000026,421.44074306931896,72.0,89.0,16.572434076956576,420
0.35900000000000026,422.5321667720912,72.0,89.0,16.986898774211877,420
0.36000000000000026,423.62315390538237,72.0,89.0,17.401197685588258,420
0.36100000000000027,424.7137046438202,72.0,89.0,17.8153308774001,420
0.36200000000000027,425.8038191619627,72.0,89.0,18.22929841593521,420
0.36300000000000027,426.8934976342979,72.0,89.0,18.64310036745491,420
0.36400000000000027,427.9827402352442,72.0,89.0,19.056736798194013,420
0.36500000000000027,429.0715471391501,72.0,89.0,19.47020777436081,420
0.36600000000000027,430.1599185202944,72.0,89.0,19.883513362137133,420
0.36700000000000027,431.24785455288634,72.0,89.0,20.29665362767836,420
0.36800000000000027,432.33535541106517,72.0,89.0,20.70962863711337,420
0.36900000000000027,433.42242126890073,72.0,89.0,21.122438456544593,420
0.3700000000000003,434.50905230039325,72.0,89.0,21.535083152048074,420
0.3710000000000003,435.5952486794731,72.0,89.0,21.947562789673345,420
0.3720000000000003,436.6810105800014,72.0,89.0,22.35987743544357,420
0.3730000000000003,437.76633817576936,72.0,89.0,22.772027155355474,420
0.3740000000000003,438.85123164049907,72.0,89.0,23.18401201537941,420
0.3750000000000003,439.9356911478429,72.0,89.0,23.595832081459328,420
0.3760000000000003,441.01971687138376,72.0,89.0,24.007487419512845,420
0.3770000000000003,442.1033089846352,72.0,89.0,24.418978095431097,420
0.3780000000000003,443.1864676610413,72.0,89.0,24.83030417507899,420
0.3790000000000003,444.2691930739769,72.0,89.0,25.241465724295036,420
0.3800000000000003,445.3514853967473,72.0,89.0,25.652462808891396,420
0.3810000000000003,446.43334480258864,72.0,89.0,26.063295494653932,420
0.3820000000000003,447.5147714646676,72.0,89.0,26.473963847342137,420
0.3830000000000003,448.5957655560818,72.0,89.0,26.884467932689294,420
0.3840000000000003,449.67632724985936,72.0,89.0,27.2948078164023,420
0.3850000000000003,450.7564567189594,72.0,89.0,27.704983564161804,420
0.3860000000000003,451.8361541362718,72.0,89.0,28.114995241622218,420
0.3870000000000003,452.9154196746173,72.0,89.0,28.524842914411636,420
0.3880000000000003,453.99425350674744,72.0,89.0,28.934526648131953,420
0.3890000000000003,455.07265580534477,72.0,89.0,29.344046508358787,420
0.3900000000000003,456.15062674302266,72.0,89.0,29.753402560641533,420
0.3910000000000003,457.22816649232544,72.0,89.0,30.162594870503355,420
0.3920000000000003,458.3052752257285,72.0,89.0,30.571623503441216,420
0.3930000000000003,459.3819531156382,72.0,89.0,30.980488524925928,420
0.3940000000000003,460.45820033439196,72.0,89.0,31.38919000040203,420
0.3950000000000003,461.53401705425813,72.0,89.0,31.797727995287918,420
0.3960000000000003,462.6094034474364,72.0,89.0,32.20610257497588,420
0.3970000000000003,463.68435968605746,72.0,89.0,32.614313804831966,420
