-0.502968648
-1.10300919
-2.189642087
-4.336186382
-8.581690351
-16.98121757
-33.60061368
-66.48460537
-131.5509026
-260.2952697
-515.0372545
-1019.086371
-2016.430872
-3989.841849
-7894.561714
-15620.69551
-30908.12854
-61156.84215
-121008.9229
-239436.1595
-473764.026
-937420.4498
-1854841.338
