-1.396478297
-3.272661718
-7.663622792
-17.94346161
-42.01140716
-98.36173927
-230.2951547
-539.1918688
-1262.414155
-2955.700157
-6920.203937
-16202.3277
-37934.6368
-88816.66238
-207947.1475
-486868.2859
-1139908.533
-2668876.779
-6248662.115
-14630041.57
-34253430.96
-80197826.3
