-0.1260722567
-0.2816979092
-0.4975157292
-0.8196325361
-1.316866942
-2.095452099
-3.3217322
-5.257701805
-8.316980942
-13.15318505
-20.79957
-32.88978744
-52.00691472
-82.23532997
-130.0333402
-205.6130001
-325.1219193
-514.0932027
-812.9006035
-1285.384384
