-0.6827422805
-1.365788686
-2.705706474
-5.34692039
-10.5597071
-20.85112748
-41.17078363
-81.29130279
-160.5084289
-316.9212049
-625.755499
-1235.543473
-2439.559315
-4816.86785
-9510.8226
-18778.95539
-37078.72395
-73211.30173
-144554.4542
-285420.2797
-563557.4258
-1112734.43
-2197074.964
