-0.03178603902
-0.0707714269
-0.1248765384
-0.2056591826
-0.3303763235
-0.5256705506
-0.8332615777
-1.318858614
-2.086197512
-3.299201374
-5.216998701
-8.249279831
-13.04381723
-20.62484619
-32.61186755
-51.56561436
-81.53508963
-128.9225365
-203.8511205
-322.3274953
-509.661232
-805.8715874
-1274.236637
